id,date_recorded,funder,gps_height,installer,longitude,latitude,region_code,district_code,population,public_meeting,scheme_management,permit,construction_year,extraction_type_class,management_group,payment_type,quality_group,quantity,source_type,waterpoint_type
466,2011-07-08,Jgb,0,DWE,31.16136982,-1.59630198,18,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,never pay,good,enough,spring,communal standpipe
901,2013-02-13,Snv,713,DWE,36.13622526,-10.21153561,10,5,250,True,WUG,False,1998,other,user-group,on failure,good,dry,shallow well,hand pump
28663,2013-03-18,Government Of Tanzania,835,Government,37.54966382,-3.38826389,3,4,1,True,Water authority,True,2011,gravity,commercial,never pay,good,enough,spring,communal standpipe
65505,2011-03-02,African,341,Kuwait,37.60009172,-6.1434359,5,6,80,True,VWC,True,2004,submersible,user-group,never pay,good,enough,borehole,communal standpipe
63075,2011-07-18,Government Of Tanzania,0,Government,0.0,-2e-08,19,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,submersible,user-group,per bucket,good,insufficient,borehole,communal standpipe multiple
38111,2011-07-09,Tanzakesho,0,DWE,32.69657512,-9.27179893,12,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,gravity,user-group,on failure,good,enough,spring,other
52514,2011-04-08,Government Of Tanzania,0,DWE,34.22838983,-8.79598849,12,7,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,monthly,good,seasonal,river/lake,communal standpipe
24799,2012-10-22,World Vision,0,World vision,32.25317813,-3.36424294,17,5,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,WUG,True,0,handpump,user-group,unknown,good,insufficient,shallow well,hand pump
2875,2013-03-19,Vwc,1163,VWC,36.32098331,-2.82365204,2,6,250,True,VWC,True,2000,gravity,user-group,on failure,good,enough,river/lake,communal standpipe
31780,2011-02-26,Ba As,2178,Villa,34.65457036,-9.63652518,11,4,25,True,VWC,False,2003,gravity,user-group,never pay,good,enough,spring,communal standpipe
36376,2013-01-17,Isf/tacare,1037,ISF/TACARE,29.67743683,-4.72037465,16,3,56,True,WUG,True,2006,gravity,user-group,monthly,good,enough,river/lake,communal standpipe multiple
38663,2013-04-04,Government Of Tanzania,1483,DWE,36.67514419,-3.34228837,2,2,200,True,VWC,True,2000,gravity,user-group,per bucket,good,insufficient,spring,communal standpipe
42162,2011-03-01,Kingupira S,70,Ubung,38.54991775,-8.46391053,60,53,1,True,Parastatal,True,2006,motorpump,parastatal,never pay,good,enough,borehole,communal standpipe
49858,2012-10-06,Rwssp,0,DWE,33.96872998,-3.78838746,17,8,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",False,WUG,False,0,other,user-group,unknown,good,enough,shallow well,other
33864,2011-03-21,Hiap,0,HIAP,37.41467109,-5.40091957,4,7,1000,True,VWC,False,1995,handpump,user-group,annually,salty,insufficient,shallow well,hand pump
73493,2013-03-06,Adra,937,ADRA,35.73305151,-3.75723737,21,1,230,True,VWC,True,2002,gravity,user-group,never pay,good,insufficient,river/lake,communal standpipe multiple
71261,2011-04-19,Ki,0,DW,37.29591317,-6.42989084,5,1,1000,True,VWC,True,1990,other,user-group,monthly,salty,insufficient,shallow well,other
53630,2011-03-05,Government Of Tanzania,-5,DWE,39.05819005,-5.28766515,4,3,96,True,VWC,False,2008,gravity,user-group,never pay,good,enough,borehole,communal standpipe
58384,2013-02-26,Care International,1526,Care international,34.61789742,-1.81018411,20,2,600,True,Other,True,2012,handpump,other,unknown,good,enough,spring,communal standpipe multiple
40480,2011-04-15,Kirde,0,DWE,35.81696076,-4.49588944,1,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,gravity,user-group,never pay,good,enough,spring,communal standpipe
3505,2013-03-10,Kilwater,1095,Kilwater,37.63228356,-3.3337656000000004,3,1,1,True,Company,True,2003,gravity,commercial,monthly,good,insufficient,spring,communal standpipe multiple
72210,2011-03-20,Water,0,Water,36.17936589,-5.72925389,1,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,motorpump,user-group,per bucket,good,insufficient,borehole,communal standpipe multiple
14528,2013-02-02,Wvt,1320,WVT,34.00314057,-3.00824778,17,1,850,True,Parastatal,False,2006,gravity,parastatal,other,good,seasonal,rainwater harvesting,communal standpipe
56144,2011-03-13,Rafael,-7,Rafael,38.97357509,-5.4182307000000005,4,5,50,False,Private operator,False,2010,other,commercial,never pay,salty,insufficient,shallow well,other
46076,2013-02-23,Government Of Tanzania,1015,DWE,37.38140318,-3.31104624,3,4,345,True,Parastatal,True,1963,gravity,parastatal,unknown,good,insufficient,spring,communal standpipe
55824,2013-01-20,Jica,254,Kokeni,38.89878772,-10.4910196,80,53,360,True,VWC,True,2006,handpump,user-group,per bucket,salty,enough,borehole,hand pump
21954,2011-02-28,Acra,2022,ACRA,34.69537669,-9.32961278,11,4,50,True,VWC,True,2003,gravity,user-group,monthly,good,enough,river/lake,communal standpipe
24033,2013-02-04,Fini Water,-44,Fini Water,40.15750692,-10.26913575,9,5,320,True,VWC,False,0,other,user-group,never pay,salty,insufficient,shallow well,other
817,2013-02-18,Kalitasi,1247,Kalitasi,38.01011776,-4.25807596,3,3,200,True,VWC,True,2002,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
11685,2011-02-27,Government Of Tanzania,30,Ce,38.67320926,-6.41055969,6,1,100,True,VWC,False,1973,submersible,user-group,per bucket,good,enough,dam,communal standpipe
54148,2011-08-08,Hifab,0,Hesawa,33.51625967,-2.84605611,19,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,never pay,good,enough,shallow well,hand pump
69419,2011-04-08,Danida,0,DANIDA,33.21252779,-8.95836135,12,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,Water Board,True,0,gravity,user-group,annually,good,insufficient,river/lake,communal standpipe
9333,2013-03-22,Ms,1977,DWE,36.74327295,-3.1613948,2,2,150,True,VWC,True,2000,gravity,user-group,never pay,good,enough,spring,communal standpipe
73856,2013-03-25,Government Of Tanzania,1635,Government,37.90214074,-4.3655983,3,3,90,True,Water authority,True,1978,gravity,user-group,annually,good,insufficient,spring,communal standpipe
48454,2013-01-19,Urt,0,CCEC,32.64415084,-3.61606675,17,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,per bucket,good,enough,river/lake,other
34611,2012-10-24,Rwssp,0,DWE,32.61926486,-4.00306204,17,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,other,user-group,unknown,milky,dry,shallow well,other
35920,2011-03-04,Rc Ch,1746,RC Ch,34.87306249,-9.58912231,11,4,360,False,VWC,False,2006,gravity,unknown,never pay,good,enough,spring,communal standpipe
12528,2011-04-14,Water,0,DWE,35.80390312,-4.55173781,1,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,gravity,user-group,never pay,good,enough,spring,communal standpipe
69784,2013-01-27,Isf,784,DWE,29.73167216,-4.87564649,16,3,320,True,WUG,True,1990,other,user-group,monthly,good,enough,shallow well,other
33552,2011-03-26,Government Of Tanzania,527,RWE,37.53393991,-6.93518505,5,6,1,True,VWC,True,1970,gravity,user-group,never pay,good,enough,river/lake,communal standpipe
17157,2011-03-03,Is,461,Is,37.07432487,-6.79792475,5,1,100,True,Other,True,2009,handpump,other,on failure,salty,enough,shallow well,hand pump
73453,2011-01-04,Unicef,1491,DWE,34.57842772,-8.959569300000002,11,4,250,True,WUA,True,1978,gravity,user-group,on failure,good,dry,river/lake,communal standpipe
50981,2011-08-11,Co,765,DWE,30.84151937,-7.91948351,15,3,1,False,VWC,True,2006,gravity,user-group,never pay,good,enough,river/lake,communal standpipe
23674,2011-03-30,Danida,0,Government,33.55846017,-8.64710634,12,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,monthly,good,enough,river/lake,communal standpipe
11553,2011-02-27,Dh,438,DH,37.1369358,-6.78552909,5,1,150,True,VWC,True,1998,submersible,user-group,per bucket,good,enough,borehole,communal standpipe
29217,2012-10-20,World Vision,0,World vision,32.25536108,-3.45141473,17,5,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,WUG,True,0,handpump,user-group,unknown,good,dry,shallow well,hand pump
73049,2011-07-28,Hesawa,0,DWE,30.79893699,-1.41008471,18,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,WUG,True,0,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
53701,2011-03-16,Chamavita,1868,Chamavita,38.27069685,-4.6383746,4,1,1,True,VWC,True,1998,gravity,user-group,never pay,good,enough,spring,communal standpipe
34042,2011-07-15,H,0,H,33.00441911,-2.53060113,19,8,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,other,good,insufficient,shallow well,hand pump
58103,2011-07-27,Danida,0,DWE,30.53507815,-2.48226589,18,30,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
69002,2013-03-29,Government Of Tanzania,1668,Community,36.80280532,-3.32149787,2,7,97,True,VWC,True,2013,gravity,user-group,unknown,good,insufficient,spring,communal standpipe
10763,2011-08-02,Danida,0,DANIDA,32.86604888,-8.96152283,12,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",False,VWC,False,0,handpump,user-group,on failure,good,enough,borehole,hand pump
21134,2011-07-22,No,1735,DWE,31.29689308,-7.70351147,15,3,1,True,VWC,False,1990,other,user-group,annually,unknown,enough,borehole,other
24693,2011-03-15,Rc Church,2093,RC CHURCH,34.57232039,-9.34894536,11,4,30,True,VWC,False,2004,gravity,user-group,annually,good,enough,spring,communal standpipe
32639,2012-10-29,Hesawa,1233,Hesawa,34.17826985,-1.38463859,20,6,200,True,VWC,False,1994,submersible,user-group,unknown,salty,enough,borehole,communal standpipe multiple
38042,2013-01-29,Rwssp,0,DWE,32.44382021,-3.6741031,17,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,unknown,good,insufficient,shallow well,hand pump
65143,2013-01-24,Jica,374,JICA,38.63694952,-10.26683563,8,3,270,True,VWC,False,2007,submersible,user-group,per bucket,salty,enough,borehole,communal standpipe multiple
72947,2011-03-01,Idydc,1452,IDYDC,36.10927127,-7.83095902,11,7,460,True,VWC,True,2009,other,user-group,monthly,good,enough,borehole,other
35057,2011-03-04,Dh,439,DH,37.13937335,-6.78504523,5,1,60,True,VWC,True,1998,submersible,user-group,per bucket,good,enough,borehole,communal standpipe
32269,2013-03-17,Songea Municipal Counci,994,MWE,35.57934229,-10.71384155,10,4,3000,False,Other,True,2006,handpump,other,on failure,good,seasonal,shallow well,hand pump
21477,2011-04-17,Bsf,0,DWE,35.94278523,-4.76672712,1,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,WUG,False,0,handpump,user-group,never pay,good,enough,shallow well,hand pump
57217,2013-03-15,Government Of Tanzania,1122,DWE,37.33514046,-3.27637674,3,4,35,True,Water Board,True,1972,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
13781,2011-02-28,Government Of Tanzania,324,DWE,37.58616755,-6.32013309,5,6,1,True,VWC,True,1972,other,user-group,per bucket,salty,dry,other,cattle trough
67883,2011-08-22,Government Of Tanzania,0,DWE,0.0,-2e-08,19,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,submersible,user-group,never pay,good,insufficient,borehole,communal standpipe multiple
7077,2013-01-20,Japan Government,9,Japan Government,39.58653139,-10.14165073,80,23,125,True,VWC,False,2006,handpump,user-group,per bucket,salty,enough,borehole,hand pump
73648,2011-07-12,Government Of Tanzania,0,RWE,30.95924111,-2.80114585,18,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,submersible,user-group,never pay,good,dry,dam,communal standpipe multiple
59667,2011-03-29,Unicef,1416,DWE,34.75158539,-8.81695834,11,4,56,True,WUA,True,1978,gravity,user-group,on failure,good,enough,river/lake,communal standpipe
2249,2011-08-05,Government Of Tanzania,0,Government,33.56828992,-2.53009284,19,2,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,motorpump,user-group,never pay,good,dry,borehole,communal standpipe
19840,2011-07-23,Government Of Tanzania,0,DWE,33.58904727,-9.16693312,12,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,never pay,good,enough,spring,communal standpipe
32715,2011-08-09,Hesawa,0,HESAWA,33.11269686,-2.68018047,19,7,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,other,user-group,never pay,good,enough,shallow well,other
39154,2011-02-28,Private,41,Private,39.28668815,-7.03070921,60,43,1041,True,Private operator,False,2010,submersible,commercial,never pay,good,enough,borehole,communal standpipe multiple
43541,2013-02-04,Ces (gmbh),1052,DWE,37.26606983,-3.29263671,3,4,20,True,Water Board,True,2007,gravity,user-group,per bucket,good,enough,river/lake,communal standpipe
3497,2011-03-04,Dwe,-30,DWE,39.10135074,-8.12690896,60,53,1,True,VWC,True,2001,handpump,user-group,per bucket,salty,enough,shallow well,hand pump
51049,2012-11-29,Tanapa,1381,Tanapa,34.65030869,-1.53121286,20,1,100,True,VWC,True,1996,other,user-group,unknown,milky,enough,shallow well,other
4005,2011-07-27,Oxfam,0,OXFAM,30.54029339,-2.45834085,18,30,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,gravity,user-group,never pay,good,enough,spring,other
30463,2013-02-13,Village Council,1389,Village council,38.01184819,-4.36850711,3,3,36,True,VWC,True,2012,gravity,user-group,on failure,good,enough,spring,communal standpipe
22064,2011-03-10,Government Of Tanzania,0,Gover,36.43756896,-6.32359365,1,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,submersible,user-group,never pay,good,enough,spring,communal standpipe
42930,2013-01-30,Dasp,0,DARDI,0.0,-2e-08,17,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,WUG,False,0,handpump,user-group,unknown,good,enough,shallow well,hand pump
51981,2013-01-29,Sema,1490,SEMA,34.78558551,-4.357578599999999,13,1,250,True,VWC,True,1997,handpump,user-group,on failure,good,enough,borehole,hand pump
13120,2013-03-21,Magadini-makiwaru Water,1382,Magadini-Makiwaru wa,37.00127714,-3.18465055,3,7,1,True,Water Board,True,2003,gravity,user-group,monthly,good,enough,spring,communal standpipe
15575,2013-02-08,Private Individual,830,Dr. Natomola,36.89639329999999,-10.76623345,10,1,1,False,Private operator,False,2006,submersible,commercial,per bucket,good,enough,dam,communal standpipe multiple
37358,2011-07-19,Hifab,0,Hesawa,33.29550795,-3.14499071,19,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,other,good,enough,borehole,hand pump
18770,2012-10-14,Rural Water Supply And Sanitat,0,DWE,31.93023026,-3.36028624,17,5,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,WUG,True,0,handpump,user-group,unknown,good,enough,shallow well,hand pump
54680,2011-03-05,Fathe,1643,Fathe,35.13538142,-9.4332843,11,4,60,True,VWC,False,2009,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
15607,2013-01-29,Fini Water,263,FINI WATER,39.05337513,-10.35883817,80,53,180,True,VWC,True,1980,other,user-group,never pay,good,insufficient,shallow well,other
29377,2011-03-03,Government Of Tanzania,308,DWE,36.00267527,-9.08516655,5,4,1,True,VWC,True,2007,handpump,user-group,monthly,good,enough,shallow well,hand pump
28331,2011-02-28,Private,47,Private,39.29352487,-7.02766529,60,43,1041,True,WUG,False,2009,submersible,user-group,never pay,good,enough,borehole,communal standpipe
13122,2011-03-09,Mkumbukwa,65,DWE,38.66330006,-5.80421967,4,5,120,False,Private operator,False,1994,submersible,commercial,per bucket,salty,enough,borehole,communal standpipe
61918,2013-02-21,Amref,1442,AMREF,34.42963675,-1.71594534,20,2,1150,True,Other,True,2009,gravity,user-group,unknown,good,enough,spring,communal standpipe multiple
59227,2013-02-11,World Bank,1276,DWE,35.82871592,-4.13611435,21,1,66,True,VWC,True,2012,gravity,user-group,per bucket,good,enough,spring,communal standpipe multiple
35482,2011-03-15,Rc Church,2136,RC CHURCH,34.56425721,-9.33891881,11,4,25,True,VWC,False,2004,gravity,user-group,annually,good,enough,spring,communal standpipe
22663,2011-08-16,Hifab,0,Hesawa,33.25573987,-2.76492651,19,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,never pay,good,enough,shallow well,hand pump
49587,2013-02-14,Danida,1091,DWE,35.61439859,-10.5402484,10,2,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,2010,handpump,user-group,monthly,good,enough,shallow well,hand pump
3773,2011-08-09,Kkkt,0,Artisan,31.14540073,-1.41499543,18,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,other,never pay,good,seasonal,rainwater harvesting,communal standpipe
42811,2013-01-22,Tcrs,1454,TCRS,30.54985566,-5.805675,15,1,93,True,Water authority,True,1985,other,commercial,never pay,good,enough,borehole,hand pump
68178,2011-03-29,Water,0,Commu,35.54538541,-6.05833766,1,5,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,other,user-group,never pay,good,dry,shallow well,other
47893,2011-03-29,Irish Ai,255,DWE,36.90094911,-7.81873081,5,3,100,True,WUA,True,2003,gravity,user-group,monthly,good,enough,river/lake,communal standpipe
70000,2013-03-15,0,75,0,39.08646292,-6.99916284,7,2,150,True,Private operator,False,2010,submersible,commercial,per bucket,salty,enough,borehole,communal standpipe
27493,2013-02-13,Danida,456,DANIDA,34.78136877,-11.25328858,10,3,96,True,VWC,True,1992,gravity,user-group,unknown,good,dry,spring,communal standpipe
45643,2012-11-15,Ministry Of Water,1243,Hesawa,33.9902065,-1.49006516,20,6,220,False,VWC,False,1983,submersible,user-group,never pay,good,enough,river/lake,communal standpipe multiple
3839,2013-01-29,Father Bonifasi,314,Ndanda missions,38.99942097,-10.32925778,80,53,260,True,VWC,True,1998,submersible,user-group,never pay,good,enough,borehole,communal standpipe
39750,2013-11-03,Oikos E.Afrika,1407,Community,36.87201507,-3.13389101,2,7,156,True,VWC,True,2008,gravity,user-group,unknown,fluoride,insufficient,spring,communal standpipe multiple
7781,2012-10-17,District Council,0,District council,32.50821716,-5.12324164,14,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,never pay,good,dry,shallow well,hand pump
24977,2013-01-26,World Vision,0,Consulting Engineer,32.97485822,-4.2801849,14,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,handpump,user-group,on failure,good,enough,shallow well,hand pump
50497,2011-07-27,Government Of Tanzania,1303,RWE,33.01662226,-2.05679833,19,1,250,True,VWC,True,1982,other,user-group,never pay,good,insufficient,river/lake,communal standpipe
73994,2013-01-27,Isg,794,DWE,29.73558251,-4.88116013,16,3,175,True,WUG,True,2009,gravity,user-group,monthly,good,enough,river/lake,communal standpipe multiple
24296,2013-11-03,Oikos E.Afrika,1408,Community,36.85518531,-3.13920528,2,7,120,True,VWC,True,2009,submersible,user-group,unknown,fluoride,enough,spring,communal standpipe multiple
54924,2013-03-04,Dmk,970,DWE,35.94320704,-3.65560611,21,1,215,True,VWC,True,1997,other,user-group,never pay,fluoride,dry,shallow well,other
23814,2011-07-08,Hesawa,0,DWE,31.29426968,-2.63326108,18,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,on failure,good,enough,shallow well,hand pump
23516,2011-03-04,Ta,435,Ta,37.14888845,-6.77746538,5,1,250,True,WUG,True,2009,other,user-group,never pay,good,dry,shallow well,other
13565,2013-02-11,Norad,964,DWE,29.64385947,-4.76508123,16,3,400,True,VWC,True,1984,gravity,user-group,monthly,good,enough,spring,communal standpipe multiple
58206,2013-03-13,World Vision,1368,World Vision,37.91933359,-4.173805000000001,3,3,190,True,Water authority,True,1995,gravity,user-group,never pay,good,enough,river/lake,communal standpipe
64835,2013-02-16,Poland Sec School,1018,VWC,35.76605826,-10.42515605,10,5,205,True,VWC,True,2012,gravity,parastatal,on failure,good,insufficient,river/lake,communal standpipe
24276,2012-10-21,World Vision,0,World vision,32.18025194,-3.45492031,17,5,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,unknown,good,insufficient,shallow well,hand pump
57505,2011-03-11,Ir,677,Ir,36.7095208,-6.64531081,5,1,302,True,VWC,True,1997,handpump,user-group,monthly,good,insufficient,shallow well,hand pump
74148,2013-01-26,World Bank,834,SCOTT,37.62344665,-9.92473363,80,43,350,True,VWC,True,2012,handpump,user-group,per bucket,colored,enough,borehole,hand pump
14845,2013-02-09,Norad,1254,RWE,30.47579619,-3.65119865,16,1,460,True,VWC,False,1990,gravity,user-group,unknown,good,enough,spring,improved spring
2063,2011-04-05,Water,0,Commu,35.76012825,-6.04417766,1,5,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,motorpump,user-group,per bucket,good,dry,borehole,communal standpipe multiple
57275,2012-10-14,Att/total Land Care,0,ATT/Total land care,32.35679584,-5.04014023,14,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,never pay,good,enough,shallow well,hand pump
31377,2013-03-27,Bruder,1275,BRUDER,34.99960111,-10.94549027,10,3,86,True,Water Board,True,2000,gravity,user-group,monthly,good,enough,spring,communal standpipe
68341,2013-01-19,Dwe,1218,DWE,30.34942415,-4.37673599,16,2,300,True,Water authority,True,2006,gravity,user-group,monthly,good,enough,spring,communal standpipe multiple
59106,2013-03-19,Ces(gmbh),748,DWE,37.51145904,-3.41937215,3,4,175,True,Water Board,True,2008,gravity,user-group,per bucket,good,enough,spring,communal standpipe
